FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
2022-11-03,371.01,34.73,144.25,151.81,20238.8,1056.15,231.6544449
2022-11-04,376.35,36.2,146.42,156.47,21135.44,1056.76,233.2815273
2022-11-07,379.95,36.22,148.08,155.85,20683.87,1057.1,235.4212567
2022-11-08,382.0,36.48,148.99,159.45,18698.63,1057.27,234.0249734
2022-11-09,374.13,35.85,146.75,158.65,15731.3,1057.73,231.246462
2022-11-10,394.69,37.15,153.31,163.48,17807.64,1055.24,230.4587102
2022-11-11,398.51,38.16,153.28,164.56,16757.37,1055.47,230.027119
2022-11-14,395.12,37.93,152.2,164.92,16385.41,1055.04,228.6288068
2022-11-15,398.49,38.8,153.11,165.5,16890.18,1055.97,227.3197709
2022-11-16,395.45,38.18,152.87,165.12,16531.47,1060.25,223.6526118
2022-11-17,394.24,38.25,152.61,163.92,16680.76,1059.79,222.0750789
2022-11-18,396.03,38.03,153.91,162.79,16637.36,1059.84,222.3540883
2022-11-21,394.59,37.55,154.08,161.88,15631.95,1059.84,222.3540883
2022-11-22,399.9,37.64,155.95,162.07,16130.03,1059.98,223.1504188
2022-11-23,402.42,37.95,156.76,163.08,16471.9,1061.39,224.6417305
2022-11-25,402.33,37.77,157.17,163.22,16497.05,1061.18,222.3028317
2022-11-28,395.91,37.6,155.1,161.93,16196.39,1061.44,224.3186294
2022-11-29,395.23,38.41,154.76,162.73,16460.7,1061.79,225.2810847
2022-11-30,407.68,39.52,158.65,164.81,17104.5,1061.77,227.2292855
2022-12-01,407.38,39.39,158.71,167.84,16929.96,1063.68,227.2292855
2022-12-02,406.91,39.54,158.71,167.26,17014.59,1063.24,225.2075125
2022-12-05,399.59,39.09,156.13,164.39,16972.24,1064.0,225.0067782
2022-12-06,393.83,39.04,154.67,164.84,16994.34,1064.23,219.2134243
2022-12-07,393.16,38.81,154.71,166.33,16830.68,1064.96,219.2064594
2022-12-08,396.24,39.28,155.98,166.47,17184.1,1064.96,219.2064594
2022-12-09,393.28,39.02,154.88,167.06,17113.29,1064.96,219.2064594
2022-12-12,398.95,38.9,157.26,165.68,17177.78,1064.95,223.4631891
2022-12-13,401.97,38.59,157.96,168.51,17762.0,1065.42,222.5169347
2022-12-14,399.4,38.61,157.18,168.1,17828.9,1065.39,223.7240874
2022-12-15,389.63,37.72,153.61,165.35,17399.63,1065.4,226.2009528
2022-12-16,383.27,37.83,152.05,166.79,16837.95,1065.52,227.6061637
2022-12-19,380.02,37.86,151.19,166.32,16586.82,1065.83,228.664318
2022-12-20,380.54,37.85,150.48,169.08,16881.54,1065.96,225.4619089
2022-12-21,386.23,38.19,152.59,168.8,16793.1,1064.64,227.5529997
2022-12-22,380.72,37.85,151.23,166.76,16792.25,1065.13,227.3497487
2022-12-23,382.91,37.8,152.03,167.26,16811.33,1065.07,227.3463695
2022-12-27,381.4,38.36,152.25,168.67,16692.55,1064.51,223.5207311
2022-12-28,376.66,37.8,150.68,167.91,16517.32,1064.9,225.7838887
2022-12-29,383.44,38.43,152.57,168.85,16593.4,1065.09,223.99025
2022-12-30,382.43,37.9,151.85,169.64,16579.06,1065.14,229.4015582
2023-01-03,380.82,38.22,151.78,171.06,16661.86,1065.47,228.7749289
2023-01-04,383.76,39.37,152.75,172.67,16821.82,1065.7,225.4912101
2023-01-05,379.38,39.25,150.74,170.52,16844.62,1065.53,227.409021
2023-01-06,388.08,40.07,154.48,173.71,16927.86,1066.3,230.1049892
2023-01-09,387.86,40.37,154.02,174.1,17181.34,1067.02,231.7688663
2023-01-10,390.58,40.66,154.71,174.74,17466.71,1066.9,231.7688663
2023-01-11,395.52,40.83,156.16,174.62,17560.6,1067.26,232.935441
2023-01-12,396.96,41.03,156.31,176.64,18830.98,1067.61,224.3124744
2023-01-13,398.5,41.3,156.66,178.76,19813.55,1067.4,226.4045117
2023-01-17,397.77,41.07,155.72,177.59,21316.08,1068.16,227.5924742
2023-01-18,391.49,40.79,153.0,177.08,20778.65,1069.81,228.1778636
2023-01-19,388.64,41.1,151.43,179.89,20939.64,1069.97,233.8557582
2023-01-20,395.88,41.73,153.49,179.29,22318.24,1070.46,221.9480597
2023-01-23,400.63,42.03,154.73,179.63,22998.16,1070.94,222.4246188
2023-01-24,400.2,42.06,154.92,180.28,22904.83,1070.73,221.3043691
2023-01-25,400.35,42.1,154.84,181.11,23598.24,1071.61,223.1443605
2023-01-26,404.75,42.5,155.46,179.47,23080.96,1071.63,223.7546988
2023-01-27,405.68,42.3,155.3,179.22,23092.0,1071.62,223.6489002
2023-01-30,400.59,41.45,154.13,178.76,22747.14,1071.73,223.5469923
2023-01-31,406.48,41.36,156.26,179.41,22950.56,1071.87,223.3082833
2023-02-01,410.8,41.87,157.55,181.67,23682.05,1071.81,224.8079842
2023-02-02,416.78,41.62,158.33,177.9,23460.05,1072.32,224.7526032
2023-02-03,412.35,40.88,157.01,173.46,23383.51,1072.31,223.6296564
2023-02-06,409.83,40.28,156.4,173.82,22916.21,1070.98,226.8304176
2023-02-07,415.19,40.44,157.44,173.98,23199.48,1070.99,227.6482673
2023-02-08,410.65,40.39,156.14,174.41,22959.05,1070.66,226.5300409
2023-02-09,407.09,40.58,154.64,173.03,21857.43,1070.86,227.0758212
2023-02-10,408.04,40.19,155.4,173.36,21540.9,1070.21,227.5383143
2023-02-13,412.83,40.52,157.17,172.48,21630.92,1070.31,227.9327441
2023-02-14,412.64,40.45,156.49,172.61,22252.63,1069.49,228.1475794
2023-02-15,413.98,40.11,157.05,170.89,24179.13,1069.61,228.1913483
2023-02-16,408.28,40.12,155.67,170.75,24535.46,1069.17,228.722326
2023-02-17,407.26,39.68,156.03,171.26,24487.25,1068.4,230.4550775
2023-02-21,399.09,39.18,152.97,170.62,24199.85,1068.4,230.4550775
2023-02-22,398.54,38.99,152.75,169.66,23805.88,1068.09,230.4623257
2023-02-23,400.66,39.18,153.13,169.57,23878.02,1068.91,230.5742624
2023-02-24,396.38,38.3,152.18,168.35,23101.79,1067.81,231.3901284
2023-02-27,397.73,38.5,152.49,169.01,23384.87,1068.05,232.7126211
2023-02-28,396.26,38.23,151.98,169.78,23146.88,1068.59,232.8797438
2023-03-01,394.74,39.05,151.3,170.76,23558.34,1068.2,232.0610012
2023-03-02,397.81,39.19,152.38,170.66,23415.5,1068.28,229.9745402
2023-03-03,404.19,39.54,154.13,172.49,22242.64,1068.09,229.1832442
2023-03-06,404.47,39.4,154.17,171.62,22408.87,1068.41,231.8751035
2023-03-07,398.27,38.74,151.87,168.62,22055.35,1068.52,229.3322315
2023-03-08,398.92,38.9,151.92,168.54,22006.5,1068.54,226.2887813
2023-03-09,391.56,38.04,149.49,170.2,20226.09,1068.44,225.7550888
2023-03-10,385.91,37.84,147.68,173.87,20101.78,1068.72,223.5879256
2023-03-13,385.36,37.9,147.24,177.86,24234.19,1069.09,225.2991067
2023-03-14,391.73,37.92,149.12,176.83,24636.25,1069.84,227.2747194
2023-03-15,389.28,37.27,148.05,178.21,24391.4,1070.86,224.6259503
2023-03-16,396.11,37.84,149.91,178.57,24753.63,1071.4,222.7360505
2023-03-17,389.99,37.61,148.26,183.77,26823.38,1072.31,223.6976726
2023-03-20,393.74,37.75,149.82,183.84,28082.46,1072.08,225.1454222
2023-03-21,398.91,38.09,151.17,180.37,28154.56,1072.48,226.0257863
2023-03-22,392.11,38.24,148.76,183.44,27392.32,1073.93,225.7588659
2023-03-23,393.17,38.77,148.83,185.74,28333.0,1074.46,233.1726498
2023-03-24,395.75,38.67,149.23,183.65,27618.28,1074.46,233.1726498
2023-03-27,396.49,38.46,149.9,181.95,27048.29,1074.31,233.6426541
2023-03-28,395.6,39.01,149.7,183.44,27313.73,1074.7,229.8148116
2023-03-29,401.35,39.12,151.35,182.53,28393.0,1075.44,227.8223314
2023-03-30,403.7,39.51,152.08,184.18,28152.28,1076.43,225.3658721
2023-03-31,409.39,39.46,154.01,183.22,28395.3,1076.57,223.4568538
2023-04-03,410.95,39.54,155.05,184.54,27588.08,1077.82,224.6044767
2023-04-04,408.67,39.54,153.99,187.98,28257.1,1078.39,223.316021
2023-04-05,407.6,39.23,154.29,187.83,28157.09,1079.17,227.2687519
2023-04-06,409.19,39.39,154.45,186.49,27992.29,1079.17,227.2687519
2023-04-10,409.61,39.43,154.66,185.11,29142.36,1079.32,231.6986435
2023-04-11,409.72,39.67,155.04,186.28,30192.1,1079.56,234.1922274
2023-04-12,408.05,39.39,154.63,187.19,29968.01,1079.45,235.4848113
2023-04-13,413.47,39.93,156.21,189.72,30285.33,1078.69,235.7801618
2023-04-14,412.46,39.72,155.87,186.36,30470.31,1079.42,230.7989163
2023-04-17,413.94,39.89,156.45,185.53,29459.36,1079.1,233.7504918
2023-04-18,414.21,39.84,156.7,186.25,30422.0,1078.33,227.3321088
2023-04-19,414.14,39.44,156.61,185.36,29249.26,1078.21,227.4230617
2023-04-20,411.88,39.38,156.47,186.09,28203.91,1079.22,222.9314956
2023-04-21,412.2,39.01,156.54,184.25,27272.1,1079.59,217.6393832
2023-04-24,412.63,38.92,156.89,184.81,27460.55,1079.56,212.3479221
2023-04-25,406.08,38.19,154.99,185.75,27979.6,1079.54,213.4877989
2023-04-26,404.36,38.41,153.67,184.74,28417.5,1080.34,214.4755751
2023-04-27,412.41,38.93,156.19,184.75,29633.43,1080.73,217.1374353
2023-04-28,415.93,39.13,157.57,184.8,29354.75,1081.1,222.166607
2023-05-01,415.51,39.0,157.69,183.97,27683.13,1081.1,222.166607
2023-05-02,410.84,38.62,156.25,187.52,28695.82,1081.35,229.0538896
2023-05-03,408.02,38.56,155.09,189.11,28528.95,1081.9,229.6227053
2023-05-04,405.13,38.87,153.9,190.44,28884.06,1082.9,230.027088
2023-05-05,412.63,39.39,156.29,187.46,29524.75,1082.64,229.8467769
2023-05-08,412.74,39.41,156.07,187.69,27562.71,1082.54,231.551114
2023-05-09,410.93,39.17,155.51,189.02,27659.74,1082.46,231.903245
2023-05-10,412.85,39.15,155.7,188.75,27875.64,1083.15,231.0520824
2023-05-11,412.13,39.01,155.21,187.13,27009.45,1083.13,230.3144662
2023-05-12,411.59,38.55,155.32,186.81,26447.7,1083.78,232.944687
2023-05-15,413.01,39.26,155.54,187.21,27354.85,1084.12,230.7039346
2023-05-16,410.25,38.98,154.09,184.87,26956.57,1084.03,229.7092571
2023-05-17,415.23,39.16,155.6,184.23,27337.78,1084.51,229.3383444
2023-05-18,419.23,38.95,156.56,181.84,26726.05,1084.56,217.4343442
2023-05-19,418.62,38.98,156.41,183.64,26839.54,1083.91,222.7010979
2023-05-22,418.79,39.3,155.68,183.21,26899.28,1083.34,224.4204213
2023-05-23,414.09,38.69,154.08,183.43,27223.3,1083.0,225.3019395
2023-05-24,411.09,38.4,152.74,181.95,26401.81,1082.72,228.7025743
2023-05-25,414.65,38.32,152.95,180.2,26490.2,1082.72,228.7025743
2023-05-26,420.02,39.0,154.46,180.92,26759.28,1082.72,228.7025743
2023-05-30,420.18,38.55,154.01,182.04,27772.51,1082.35,229.8092425
2023-05-31,417.85,38.19,153.25,182.32,27117.1,1081.79,228.2428541
2023-06-01,421.82,38.87,154.5,183.76,26868.32,1082.86,229.4059375
2023-06-02,427.92,39.54,157.27,181.05,27183.62,1083.2,229.1119465
2023-06-05,427.1,39.53,156.72,182.14,25641.7,1083.3,228.7034259
2023-06-06,428.03,39.88,156.73,182.34,26945.16,1082.91,229.4447372
2023-06-07,426.55,39.4,156.92,180.15,26363.47,1083.68,229.3470873
2023-06-08,429.13,39.68,157.53,182.53,26645.5,1083.67,229.0378714
2023-06-09,429.9,39.86,157.61,182.04,26444.43,1083.22,230.3413242
2023-06-12,433.8,39.94,158.69,181.88,25895.0,1082.98,230.7796561
2023-06-13,436.66,40.34,159.48,180.54,25849.13,1082.66,232.0941525
2023-06-14,437.18,40.64,159.46,180.64,24928.57,1082.86,231.2207247
2023-06-15,442.6,41.02,161.61,181.91,25547.99,1083.45,232.5731242
2023-06-16,439.46,40.88,161.25,181.63,26394.71,1082.95,233.6193281
2023-06-20,437.18,40.08,160.11,179.75,28169.64,1082.95,233.6193281
2023-06-21,434.94,39.89,160.03,179.49,29985.4,1082.35,234.5118007
2023-06-22,436.51,39.75,160.19,177.71,30157.31,1082.9,235.0345915
2023-06-23,433.21,39.17,159.0,178.2,30928.74,1083.12,236.1598711
2023-06-26,431.44,39.3,159.16,178.51,30163.13,1083.21,238.1935173
2023-06-27,436.17,39.7,160.73,177.69,30655.23,1082.94,238.0851283
2023-06-28,436.39,39.46,160.3,177.28,30104.08,1082.94,237.0000166
2023-06-29,438.11,39.25,160.79,177.09,30400.46,1082.57,237.4391588
2023-06-30,443.28,39.56,162.43,178.27,30390.91,1082.4,238.2396046
2023-07-03,443.79,40.0,162.42,178.47,31128.76,1081.92,238.9035038
2023-07-05,443.13,39.76,161.55,177.84,30470.54,1081.69,241.3432044
2023-07-06,439.66,38.95,160.33,177.31,30315.91,1078.48,243.5869462
2023-07-07,438.55,39.39,159.42,178.64,30272.41,1081.01,243.2094805
2023-07-10,439.66,39.42,160.56,178.78,30785.96,1080.71,243.9676256
2023-07-11,442.46,39.82,161.46,179.45,30578.75,1080.92,244.5887968
2023-07-12,446.02,40.71,162.2,181.88,30351.84,1082.03,244.2395091
2023-07-13,449.56,41.24,162.64,182.01,31386.0,1082.21,242.6463915
2023-07-14,449.28,41.01,162.8,181.43,30206.0,1082.4,244.5216666
2023-07-17,450.84,41.06,163.41,181.56,29931.93,1082.75,244.2285331
2023-07-18,454.19,40.76,164.21,183.64,29784.08,1083.31,244.7999938
2023-07-19,455.2,40.68,164.58,183.67,29966.89,1083.64,243.9905556
2023-07-20,452.18,40.38,165.29,182.74,29737.02,1080.32,244.4919588
2023-07-21,452.18,40.32,165.81,182.18,29883.66,1080.48,244.873074
2023-07-24,454.2,40.87,166.53,181.4,29145.13,1083.02,243.356819
2023-07-25,455.44,41.21,166.95,182.41,29229.74,1084.06,243.7734117
2023-07-26,455.51,41.45,166.71,183.3,29589.43,1084.04,240.5169016
2023-07-27,452.49,40.94,165.39,180.42,29143.93,1083.17,239.7993317
2023-07-28,456.92,41.93,166.12,181.86,29342.44,1082.94,238.31992
2023-07-31,457.79,41.95,166.25,182.35,29206.8,1082.95,242.4390125
2023-08-01,456.48,41.42,166.23,180.46,29212.88,1082.18,241.7270193
2023-08-02,450.13,40.43,164.94,179.6,29119.79,1081.34,241.9825497
2023-08-03,448.84,40.59,164.43,179.54,29284.99,1082.06,243.4958209
2023-08-04,446.81,40.54,163.08,180.19,28937.67,1082.86,245.7509588
2023-08-07,450.71,40.48,164.5,179.78,29159.17,1083.11,249.2222024
2023-08-08,448.75,39.99,163.44,178.64,29984.24,1083.67,246.8391037
2023-08-09,445.75,40.09,162.89,177.79,29483.38,1083.7,251.7781141
2023-08-10,445.91,40.15,162.89,177.6,29421.05,1080.12,254.7623551
2023-08-11,445.65,39.56,163.25,177.6,29387.01,1079.82,252.8252274
2023-08-14,448.11,39.37,163.69,177.06,29366.8,1084.48,234.3341115
2023-08-15,442.89,38.92,161.96,176.59,29171.58,1084.26,218.388105
2023-08-16,439.64,38.57,161.18,175.57,28940.39,1084.46,229.1653373
2023-08-17,436.29,38.66,160.16,175.3,27642.0,1085.12,225.7693612
2023-08-18,436.5,38.4,160.44,175.33,26071.78,1085.17,228.45047
2023-08-21,439.34,38.49,160.43,175.81,26109.71,1085.17,228.45047
2023-08-22,438.15,38.41,159.99,176.1,25856.99,1084.6,231.0162685
2023-08-23,443.03,39.02,161.16,177.89,26591.76,1085.19,230.495447
2023-08-24,436.89,38.87,159.65,177.85,26016.62,1085.61,231.8446002
2023-08-25,439.97,38.91,160.89,177.62,26048.87,1085.66,235.0531663
2023-08-28,442.76,39.29,161.65,178.13,25981.81,1086.13,236.1399102
2023-08-29,449.16,39.79,163.31,179.87,27579.74,1086.56,237.832847
2023-08-30,451.01,39.66,163.77,180.32,27253.38,1085.74,235.9549501
2023-08-31,450.35,39.17,163.1,180.02,26013.12,1086.51,237.4207787
2023-09-01,451.19,39.63,163.5,180.11,25759.54,1086.67,238.7338291
2023-09-05,449.24,39.31,162.18,178.64,25705.85,1086.54,237.9175447
2023-09-06,446.22,39.09,161.52,177.83,25669.79,1086.26,231.7535169
2023-09-07,444.85,38.63,161.21,178.02,26002.0,1087.02,229.657664
2023-09-08,445.52,38.71,161.4,178.08,25902.0,1087.34,230.285305
2023-09-11,448.45,39.19,162.02,178.41,25087.36,1087.37,228.6091364
2023-09-12,445.99,39.07,161.33,177.49,26074.38,1087.09,227.6223206
2023-09-13,446.51,39.02,161.43,177.08,26225.8,1087.59,227.4074728
2023-09-14,450.36,39.28,162.8,177.17,26578.75,1087.89,227.9586893
2023-09-15,443.37,39.13,161.24,178.34,26418.35,1087.34,227.4496714
2023-09-18,443.63,39.08,161.56,179.39,26774.69,1087.99,225.7168085
2023-09-19,442.71,38.85,161.21,179.22,27192.0,1087.83,225.0661481
2023-09-20,438.64,38.69,160.39,179.35,27094.68,1088.3,223.5368498
2023-09-21,431.39,38.02,158.33,178.05,26601.66,1087.91,223.6816244
2023-09-22,430.42,38.47,158.13,178.62,26537.68,1088.65,223.7807075
2023-09-25,432.23,38.3,158.55,177.7,26289.25,1088.25,221.85568
2023-09-26,425.88,37.76,156.27,176.28,26148.13,1088.51,220.3912702
2023-09-27,426.05,37.82,156.14,174.1,26238.72,1088.29,220.2877814
2023-09-28,428.52,37.92,156.1,173.23,27089.32,1088.65,215.7343767
2023-09-29,427.48,37.95,155.38,171.45,26903.18,1088.93,218.3669605
2023-10-02,427.31,37.76,154.9,169.65,27842.16,1088.77,213.8129763
2023-10-03,421.59,37.26,153.42,169.16,27396.6,1088.34,209.336846
2023-10-04,424.66,37.15,154.15,169.14,27659.68,1089.01,202.8776295
2023-10-05,424.5,37.29,153.72,168.83,27479.0,1089.49,196.6424627
2023-10-06,429.54,37.83,155.01,169.7,27995.25,1088.52,194.6927284
2023-10-09,432.29,37.65,156.0,172.82,27576.46,1088.58,195.8304437
2023-10-10,434.54,38.19,156.73,172.53,27405.48,1089.14,198.6691883
2023-10-11,436.32,38.43,156.65,173.79,26717.11,1089.63,198.3949844
2023-10-12,433.66,38.0,155.83,173.26,26737.69,1089.59,201.4710843
2023-10-13,431.5,37.86,155.94,178.83,26976.51,1089.59,201.4710843
2023-10-16,436.04,38.14,157.34,177.96,28405.38,1089.59,201.4710843
2023-10-17,436.02,38.04,157.55,178.29,28459.42,1089.56,205.0905631
2023-10-18,430.21,37.46,156.17,180.87,28260.0,1090.15,203.1615797
2023-10-19,426.43,37.24,154.87,183.09,28728.04,1090.06,202.5428157
2023-10-20,421.19,36.79,153.4,183.59,29601.0,1091.1,207.5552959
2023-10-23,420.46,36.76,152.66,182.97,31537.58,1090.6,189.6892876
2023-10-24,423.63,37.23,153.57,182.95,33651.38,1090.93,202.3760873
2023-10-25,417.55,36.74,153.06,183.72,34680.57,1091.1,199.7265594
2023-10-26,412.55,36.56,151.55,184.01,34191.55,1092.76,203.8219257
2023-10-27,410.68,36.53,150.16,186.15,33836.54,1092.99,212.0942823
2023-10-30,415.59,36.91,151.9,185.1,34439.91,1092.37,204.2186263
2023-10-31,418.2,36.7,153.1,184.09,34650.56,1093.15,207.6518626
2023-11-01,422.66,37.04,153.85,183.51,35455.73,1093.24,210.8625292
2023-11-02,430.76,37.69,156.59,184.12,34917.45,1093.78,209.2020553
2023-11-03,434.69,38.46,157.74,184.79,34621.06,1094.78,219.07212
2023-11-06,435.69,38.77,157.89,183.35,35030.04,1094.78,219.07212
2023-11-07,436.93,38.7,157.91,182.59,35501.52,1095.68,220.4705349
2023-11-08,437.25,38.44,158.0,180.77,35593.56,1095.39,222.9340737
2023-11-09,433.84,38.08,156.91,181.49,36541.56,1095.95,217.3231878
2023-11-10,440.61,38.35,159.06,179.51,37292.81,1095.5,213.2587756
2023-11-13,440.19,38.34,158.91,180.51,36493.45,1095.63,212.0493539
2023-11-14,448.73,39.36,161.53,182.12,35585.81,1096.6,206.0190921
2023-11-15,449.68,39.69,162.06,181.64,37647.84,1096.37,204.8327954
2023-11-16,450.23,39.31,162.02,183.69,35965.5,1097.32,213.604879
2023-11-17,450.79,39.36,162.17,183.67,36418.61,1097.28,212.9421414
2023-11-20,454.26,39.85,162.93,183.37,37426.45,1097.28,212.9421414
2023-11-21,453.27,39.6,162.92,185.35,36841.04,1097.33,215.5321171
2023-11-22,455.02,39.52,163.63,184.56,37625.0,1098.02,214.7605513
2023-11-24,455.3,39.54,164.01,185.52,37858.25,1097.97,228.6195878
2023-11-27,454.48,39.38,163.52,186.77,37032.56,1097.75,254.3649699
2023-11-28,454.93,39.71,163.39,189.26,37967.5,1098.59,256.9909136
2023-11-29,454.61,39.48,163.2,189.54,37737.0,1099.45,257.7027584
2023-11-30,456.4,39.56,164.53,188.75,37750.77,1099.94,261.1257423
2023-12-01,459.1,39.73,165.77,192.01,38796.61,1100.4,250.9292831
2023-12-04,456.69,39.28,165.6,187.86,42036.51,1099.3,250.8419375
2023-12-05,456.6,39.04,164.98,187.15,43900.51,1099.97,246.4836056
2023-12-06,454.76,38.99,164.66,187.84,43822.33,1099.93,248.2172243
2023-12-07,458.23,39.18,165.08,188.15,43390.95,1100.41,241.8727029
2023-12-08,460.2,39.01,165.45,185.64,44554.76,1100.41,241.8727029
2023-12-11,461.99,39.24,167.0,183.59,41182.0,1100.17,240.4399364
2023-12-12,464.1,39.25,167.68,183.49,41088.75,1099.1,242.1688767
2023-12-13,470.5,39.64,169.94,187.63,42993.29,1099.44,262.837812
2023-12-14,472.01,40.22,170.17,188.73,42994.83,1107.43,277.5053898
2023-12-15,469.33,39.98,169.76,187.0,42240.95,1109.35,278.8419812
2023-12-18,471.97,39.96,170.39,187.85,42614.99,1109.31,281.4382052
2023-12-19,474.84,40.3,171.16,189.13,42495.81,1110.02,279.8986058
2023-12-20,468.26,38.84,168.68,188.1,43449.76,1110.85,285.0878665
2023-12-21,472.7,39.57,169.14,189.43,44004.47,1111.66,288.92347
2023-12-22,473.65,39.38,169.52,190.27,43747.1,1112.26,299.1689624
2023-12-26,475.65,39.69,170.19,191.72,42340.74,1112.47,302.0143429
2023-12-27,476.51,39.92,170.39,192.59,43395.74,1113.28,306.1769899
2023-12-28,476.69,40.23,170.59,191.47,42472.51,1114.14,306.3903203
2023-12-29,475.31,40.21,170.4,191.17,41935.34,1113.69,297.2869578
2024-01-02,472.65,39.74,170.07,190.72,45127.01,1112.04,299.2962423
2024-01-03,468.79,39.52,168.66,189.13,42938.06,1111.16,295.6785799
2024-01-04,467.28,39.39,168.5,189.32,44488.33,1108.44,299.8735594
2024-01-05,467.92,39.44,168.47,189.35,43970.52,1109.38,293.1812975
2024-01-08,474.6,39.55,169.98,187.87,47114.68,1107.91,281.933837
2024-01-09,473.88,38.99,169.46,187.93,45427.01,1107.93,281.3972974
2024-01-10,476.56,38.9,170.24,187.5,45945.61,1107.64,287.6271557
2024-01-11,476.35,39.06,170.13,187.87,46163.13,1108.74,292.0577732
2024-01-12,476.68,39.2,170.48,189.71,43426.6,1110.34,291.9884694
2024-01-16,474.93,38.25,169.77,187.91,43434.42,1109.54,277.9990915
2024-01-17,472.29,37.68,169.22,185.84,42637.06,1109.32,269.8886499
2024-01-18,476.49,37.99,170.53,187.37,41069.92,1110.93,273.3414585
2024-01-19,482.43,38.39,171.98,187.93,41602.18,1111.53,268.6641559
2024-01-22,483.45,38.05,172.52,187.22,39815.45,1110.49,271.1471077
2024-01-23,484.86,38.38,172.87,187.95,39201.77,1109.41,272.16481
2024-01-24,485.39,38.81,172.36,186.4,39765.38,1109.69,269.5169446
2024-01-25,488.03,38.86,173.16,187.14,39904.41,1110.56,269.8965794
2024-01-26,487.41,38.89,173.06,187.01,41994.36,1110.28,276.4567178
2024-01-29,491.27,38.91,173.98,188.33,43185.4,1111.46,268.273845
2024-01-30,490.89,38.6,174.38,188.59,43547.31,1111.02,269.7148964
2024-01-31,482.88,38.39,172.49,188.45,42458.43,1112.99,276.0951568
2024-02-01,489.2,38.76,174.29,190.41,43085.26,1116.22,264.6842136
2024-02-02,494.35,38.65,174.36,188.61,42979.38,1114.13,264.9404193
2024-02-05,492.55,38.7,173.26,187.57,42342.38,1112.2,270.0859448
2024-02-06,493.98,39.58,174.04,188.55,43163.65,1113.27,273.6029555
2024-02-07,498.1,39.63,175.28,188.5,44188.33,1115.81,273.0297229
2024-02-08,498.32,39.41,175.2,188.33,45331.74,1115.52,276.620768
2024-02-09,501.2,39.58,175.69,187.6,47547.04,1115.87,278.3101299
2024-02-12,500.98,39.89,175.83,187.11,49843.24,1115.87,278.3101299
2024-02-13,494.08,39.14,173.63,184.53,49563.06,1115.87,278.3101299
2024-02-14,498.57,39.7,174.64,184.42,51772.71,1114.76,288.2329914
2024-02-15,502.01,39.89,176.08,185.66,51371.31,1116.22,297.171655
2024-02-16,499.51,40.08,175.48,186.34,52016.4,1115.2,298.6482826
2024-02-20,496.76,40.14,175.28,187.47,52037.65,1116.23,294.7714212
2024-02-21,497.21,40.21,175.99,187.48,51388.56,1116.02,294.9343642
2024-02-22,507.5,40.62,178.26,187.56,51650.63,1116.22,299.3937873
2024-02-23,507.85,40.6,178.77,188.62,50981.2,1116.26,292.0174856
2024-02-26,505.99,40.42,178.23,188.2,54656.39,1116.0,298.6226224
2024-02-27,506.93,40.5,178.25,188.0,56731.14,1115.62,300.3921384
2024-02-28,506.26,39.97,178.32,188.34,60550.68,1115.98,304.2700771
2024-02-29,508.08,39.99,178.38,189.31,61430.64,1116.8,303.1938871
2024-03-01,512.85,40.48,179.32,192.89,62589.24,1117.11,301.4507281
2024-03-04,512.3,40.39,179.21,196.01,67494.73,1116.98,303.7215922
2024-03-05,507.18,40.03,177.73,197.19,63330.43,1117.22,307.2492678
2024-03-06,509.75,40.61,178.77,198.81,66481.26,1117.94,315.8992825
2024-03-07,514.81,40.86,179.73,199.94,67332.89,1117.96,310.7870975
2024-03-08,511.72,40.82,178.86,201.63,68398.85,1118.49,310.0269533
2024-03-11,511.28,40.91,179.36,202.0,72115.85,1116.93,316.2995005
2024-03-12,516.78,41.36,180.53,199.79,71063.39,1116.2,306.8368031
2024-03-13,515.97,41.23,180.38,201.19,73157.29,1115.88,314.2048893
2024-03-14,514.95,41.02,180.0,200.35,70681.39,1115.17,314.7297439
2024-03-15,509.83,40.77,179.17,199.71,67859.14,1115.36,313.9689723
2024-03-18,512.86,40.84,179.52,200.03,67352.39,1114.97,317.7407778
2024-03-19,515.71,40.64,180.65,199.8,63749.51,1115.38,316.4182572
2024-03-20,520.48,41.1,182.0,202.18,67078.54,1115.96,315.7260286
2024-03-21,522.2,41.15,182.98,201.97,65466.78,1117.23,319.0213945
2024-03-22,521.21,40.86,181.26,200.35,63509.03,1118.65,322.3465411
2024-03-25,519.77,40.89,180.22,200.99,70959.89,1117.84,327.658189
2024-03-26,518.81,40.86,180.1,201.64,69825.01,1117.46,325.1409214
2024-03-27,523.17,40.93,182.37,203.1,68862.16,1118.63,327.7672421
2024-03-28,523.07,41.08,182.61,205.72,70712.89,1118.63,327.7672421
2024-04-01,522.16,41.15,181.53,207.82,69767.89,1118.63,327.7672421
2024-04-02,518.84,41.28,180.18,210.89,65702.14,1118.63,327.7672421
2024-04-03,519.41,41.31,179.96,212.74,65742.2,1117.09,335.8555117
2024-04-04,513.07,41.16,178.06,211.52,67948.37,1117.91,334.1233174
2024-04-05,518.43,41.25,179.37,215.14,67660.41,1116.1,333.9934048
2024-04-08,518.72,41.52,179.45,216.48,71706.37,1116.7,339.7706216
2024-04-09,519.32,41.8,179.74,217.67,69127.2,1117.03,336.5621201
2024-04-10,514.12,41.23,177.58,215.61,69807.51,1115.6,337.4426053
